source_region,target_region,precision,recall,f1,iou,miou,oa
Jiuzhai valley (UAV-0.2m), palu, 0.0369, 0.4107, 0.0678, 0.0351, 0.4536, 0.8727
Jiuzhai valley (UAV-0.2m), Tiburon Peninsula (planet), 0.2692, 0.8214, 0.4055, 0.2543, 0.5396, 0.8348
Jiuzhai valley (UAV-0.2m), Tiburon Peninsula (Sentinel), 0.1021, 0.8949, 0.1833, 0.1009, 0.4041, 0.7166
Jiuzhai valley (UAV-0.2m), Wenchuan, 0.4812, 0.5730, 0.5231, 0.3542, 0.6527, 0.9525
Jiuzhai valley (UAV-0.5m), Hokkaido Iburi-Tobu, 0.2679, 0.5131, 0.3520, 0.2136, 0.5146, 0.8244
Jiuzhai valley (UAV-0.5m), Jiuzhai valley (UAV-0.2m), 0.7399, 0.5597, 0.6373, 0.4677, 0.6438, 0.8445
Jiuzhai valley (UAV-0.5m), Lombok, 0.0560, 0.6167, 0.1027, 0.0541, 0.3598, 0.6717
Jiuzhai valley (UAV-0.5m), Longxi River (SAT), 0.5800, 0.1802, 0.2750, 0.1594, 0.5318, 0.9058
Jiuzhai valley (UAV-0.5m), Longxi River (UAV), 0.4875, 0.6227, 0.5468, 0.3763, 0.5927, 0.8288
Jiuzhai valley (UAV-0.5m), Mengdong Township, 0.2377, 0.6136, 0.3427, 0.2067, 0.4794, 0.7672
Jiuzhai valley (UAV-0.5m), Moxi town (UAV-0.2m), 0.2337, 0.6681, 0.3463, 0.2094, 0.3823, 0.6020
Jiuzhai valley (UAV-0.5m), Moxi town (UAV-1m), 0.0981, 0.8882, 0.1767, 0.0969, 0.2490, 0.4373
Jiuzhai valley (UAV-0.5m), Moxitaidi (SAT), 0.1635, 0.6680, 0.2627, 0.1512, 0.4495, 0.7586
Jiuzhai valley (UAV-0.5m), Moxitaidi (UAV-0.6m), 0.1806, 0.6219, 0.2799, 0.1627, 0.4306, 0.7151
Jiuzhai valley (UAV-0.5m), Moxitaidi (UAV-1m), 0.1401, 0.7124, 0.2342, 0.1326, 0.3793, 0.6463
Jiuzhai valley (UAV-0.5m), palu, 0.0501, 0.5601, 0.0919, 0.0482, 0.4614, 0.8753
Jiuzhai valley (UAV-0.5m), Tiburon Peninsula (planet), 0.2826, 0.7844, 0.4155, 0.2622, 0.5511, 0.8486
Jiuzhai valley (UAV-0.5m), Tiburon Peninsula (Sentinel), 0.0473, 0.9782, 0.0902, 0.0472, 0.1603, 0.2986
Jiuzhai valley (UAV-0.5m), Wenchuan, 0.3750, 0.5664, 0.4512, 0.2913, 0.6135, 0.9374
Lombok, Hokkaido Iburi-Tobu, 0.2560, 0.2888, 0.2714, 0.1570, 0.5045, 0.8559
Lombok, Jiuzhai valley (UAV-0.2m), 0.5709, 0.0940, 0.1614, 0.0878, 0.4219, 0.7617
Lombok, Jiuzhai valley (UAV-0.5m), 0.3412, 0.4080, 0.3716, 0.2282, 0.5311, 0.8418
Lombok, Longxi River (SAT), 0.0000, 0.0000, 0.0000, 0.0000, 0.4498, 0.8996
Lombok, Longxi River (UAV), 0.5816, 0.0462, 0.0855, 0.0447, 0.4398, 0.8362
Lombok, Mengdong Township, 0.0810, 0.3793, 0.1335, 0.0715, 0.2828, 0.5130
Lombok, Moxi town (UAV-0.2m), 0.1625, 0.1934, 0.1766, 0.0968, 0.4017, 0.7155
Lombok, Moxi town (UAV-1m), 0.1413, 0.5998, 0.2287, 0.1291, 0.4212, 0.7250
Lombok, Moxitaidi (SAT), 0.0458, 0.2214, 0.0759, 0.0395, 0.3437, 0.6529
Lombok, Moxitaidi (UAV-0.6m), 0.1238, 0.1459, 0.1339, 0.0718, 0.4508, 0.8320
Lombok, Moxitaidi (UAV-1m), 0.0964, 0.2165, 0.1334, 0.0715, 0.4271, 0.7864
Lombok, palu, 0.1202, 0.6454, 0.2027, 0.1128, 0.5276, 0.9428
Lombok, Tiburon Peninsula (planet), 0.5240, 0.0651, 0.1158, 0.0615, 0.4965, 0.9318
Lombok, Tiburon Peninsula (Sentinel), 0.0590, 0.9115, 0.1108, 0.0586, 0.2605, 0.4798
Lombok, Wenchuan, 0.4088, 0.3583, 0.3819, 0.2360, 0.5912, 0.9473
Longxi River (SAT), Hokkaido Iburi-Tobu, 0.1518, 0.0659, 0.0919, 0.0482, 0.4632, 0.8789
Longxi River (SAT), Jiuzhai valley (UAV-0.2m), 0.7383, 0.1835, 0.2939, 0.1723, 0.4735, 0.7849
Longxi River (SAT), Jiuzhai valley (UAV-0.5m), 0.1866, 0.0244, 0.0431, 0.0220, 0.4488, 0.8759
Longxi River (SAT), Lombok, 0.0099, 0.0198, 0.0132, 0.0066, 0.4582, 0.9099
Longxi River (SAT), Longxi River (UAV), 0.7166, 0.1113, 0.1927, 0.1066, 0.4745, 0.8452
Longxi River (SAT), Mengdong Township, 0.3782, 0.6351, 0.4741, 0.3107, 0.5810, 0.8607
Longxi River (SAT), Moxi town (UAV-0.2m), 0.4213, 0.2158, 0.2854, 0.1664, 0.4950, 0.8295
Longxi River (SAT), Moxi town (UAV-1m), 0.0716, 0.0583, 0.0643, 0.0332, 0.4587, 0.8846
Longxi River (SAT), Moxitaidi (SAT), 0.4671, 0.3723, 0.4144, 0.2613, 0.5959, 0.9322
Longxi River (SAT), Moxitaidi (UAV-0.6m), 0.2613, 0.2514, 0.2563, 0.1470, 0.5070, 0.8701
Longxi River (SAT), Moxitaidi (UAV-1m), 0.0649, 0.0268, 0.0380, 0.0193, 0.4580, 0.8968
Longxi River (SAT), palu, 0.0018, 0.0041, 0.0025, 0.0012, 0.4820, 0.9628
Longxi River (SAT), Tiburon Peninsula (planet), 0.1519, 0.2860, 0.1984, 0.1101, 0.4742, 0.8414
Longxi River (SAT), Tiburon Peninsula (Sentinel), 0.0179, 0.0028, 0.0048, 0.0024, 0.4808, 0.9592
Longxi River (SAT), Wenchuan, 0.2660, 0.4506, 0.3345, 0.2008, 0.5588, 0.9185
Longxi River (UAV), Hokkaido Iburi-Tobu, 0.2758, 0.5176, 0.3598, 0.2194, 0.5198, 0.8288
Longxi River (UAV), Jiuzhai valley (UAV-0.2m), 0.6540, 0.5736, 0.6112, 0.4401, 0.6165, 0.8219
Longxi River (UAV), Jiuzhai valley (UAV-0.5m), 0.5013, 0.5131, 0.5071, 0.3397, 0.6091, 0.8856
Longxi River (UAV), Lombok, 0.0862, 0.5987, 0.1507, 0.0815, 0.4361, 0.7945
Longxi River (UAV), Longxi River (SAT), 0.2105, 0.0160, 0.0297, 0.0151, 0.4557, 0.8966
Longxi River (UAV), Mengdong Township, 0.3754, 0.7086, 0.4908, 0.3252, 0.5844, 0.8546
Longxi River (UAV), Moxi town (UAV-0.2m), 0.2461, 0.4347, 0.3143, 0.1864, 0.4326, 0.7007
Longxi River (UAV), Moxi town (UAV-1m), 0.0886, 0.8685, 0.1608, 0.0874, 0.2162, 0.3837
Longxi River (UAV), Moxitaidi (SAT), 0.1189, 0.8573, 0.2089, 0.1166, 0.3370, 0.5818
Longxi River (UAV), Moxitaidi (UAV-0.6m), 0.1893, 0.4844, 0.2722, 0.1575, 0.4583, 0.7694
Longxi River (UAV), Moxitaidi (UAV-1m), 0.1598, 0.4706, 0.2386, 0.1355, 0.4495, 0.7720
Longxi River (UAV), palu, 0.0259, 0.2070, 0.0461, 0.0236, 0.4634, 0.9035
Longxi River (UAV), Tiburon Peninsula (planet), 0.2624, 0.7362, 0.3869, 0.2398, 0.5356, 0.8399
Longxi River (UAV), Tiburon Peninsula (Sentinel), 0.1294, 0.8179, 0.2235, 0.1258, 0.4589, 0.7980
Longxi River (UAV), Wenchuan, 0.4779, 0.5733, 0.5213, 0.3525, 0.6517, 0.9522
Mengdong Township, Hokkaido Iburi-Tobu, 0.1052, 0.0400, 0.0580, 0.0299, 0.4543, 0.8791
Mengdong Township, Jiuzhai valley (UAV-0.2m), 0.3268, 0.6069, 0.4248, 0.2697, 0.3995, 0.5989
Mengdong Township, Jiuzhai valley (UAV-0.5m), 0.4822, 0.1033, 0.1701, 0.0929, 0.4880, 0.8845
Mengdong Township, Lombok, 0.0469, 0.1716, 0.0736, 0.0382, 0.4530, 0.8685
Mengdong Township, Longxi River (SAT), 0.0060, 0.0003, 0.0006, 0.0003, 0.4482, 0.8960
Mengdong Township, Longxi River (UAV), 0.5234, 0.0092, 0.0181, 0.0091, 0.4215, 0.8342
Mengdong Township, Moxi town (UAV-0.2m), 0.1637, 0.0296, 0.0501, 0.0257, 0.4240, 0.8231
Mengdong Township, Moxi town (UAV-1m), 0.0012, 0.0007, 0.0009, 0.0005, 0.4462, 0.8920
Mengdong Township, Moxitaidi (SAT), 0.1363, 0.0223, 0.0383, 0.0195, 0.4737, 0.9279
Mengdong Township, Moxitaidi (UAV-0.6m), 0.2769, 0.1339, 0.1805, 0.0992, 0.4948, 0.8917
Mengdong Township, Moxitaidi (UAV-1m), 0.0868, 0.0536, 0.0663, 0.0343, 0.4596, 0.8854
Mengdong Township, palu, 0.0163, 0.1245, 0.0288, 0.0146, 0.4599, 0.9053
Mengdong Township, Tiburon Peninsula (planet), 0.0956, 0.6543, 0.1668, 0.0910, 0.3108, 0.5516
Mengdong Township, Tiburon Peninsula (Sentinel), 0.1854, 0.4564, 0.2637, 0.1519, 0.5299, 0.9094
Mengdong Township, Wenchuan, 0.1206, 0.1988, 0.1501, 0.0812, 0.4890, 0.8977
Moxi town (UAV-0.2m), Hokkaido Iburi-Tobu, 0.1375, 0.7989, 0.2346, 0.1329, 0.3047, 0.5154
Moxi town (UAV-0.2m), Jiuzhai valley (UAV-0.2m), 0.6860, 0.4151, 0.5172, 0.3488, 0.5692, 0.8109
Moxi town (UAV-0.2m), Jiuzhai valley (UAV-0.5m), 0.1815, 0.7643, 0.2933, 0.1719, 0.3545, 0.5777
Moxi town (UAV-0.2m), Lombok, 0.0507, 0.1650, 0.0776, 0.0404, 0.4601, 0.8805
Moxi town (UAV-0.2m), Longxi River (SAT), 0.1516, 0.8995, 0.2595, 0.1491, 0.2953, 0.4913
Moxi town (UAV-0.2m), Longxi River (UAV), 0.2169, 0.9216, 0.3512, 0.2130, 0.2730, 0.4350
Moxi town (UAV-0.2m), Mengdong Township, 0.1318, 0.8290, 0.2274, 0.1283, 0.2607, 0.4429
Moxi town (UAV-0.2m), Moxi town (UAV-1m), 0.0602, 0.0762, 0.0673, 0.0348, 0.4453, 0.8565
Moxi town (UAV-0.2m), Moxitaidi (SAT), 0.1348, 0.9173, 0.2350, 0.1331, 0.3622, 0.6154
Moxi town (UAV-0.2m), Moxitaidi (UAV-0.6m), 0.1281, 0.9242, 0.2250, 0.1268, 0.2545, 0.4331
Moxi town (UAV-0.2m), Moxitaidi (UAV-1m), 0.1126, 0.8523, 0.1989, 0.1104, 0.2765, 0.4787
Moxi town (UAV-0.2m), palu, 0.0261, 0.2413, 0.0471, 0.0241, 0.4569, 0.8900
Moxi town (UAV-0.2m), Tiburon Peninsula (planet), 0.0784, 0.9909, 0.1452, 0.0783, 0.1098, 0.1996
Moxi town (UAV-0.2m), Tiburon Peninsula (Sentinel), 0.0465, 0.2553, 0.0787, 0.0410, 0.4133, 0.7876
Moxi town (UAV-0.2m), Wenchuan, 0.0838, 0.9231, 0.1537, 0.0833, 0.3006, 0.5382
Moxi town (UAV-1m), Hokkaido Iburi-Tobu, 0.1013, 0.9477, 0.1831, 0.1008, 0.1194, 0.2140
Moxi town (UAV-1m), Jiuzhai valley (UAV-0.2m), 0.2894, 0.0660, 0.1075, 0.0568, 0.3925, 0.7325
Moxi town (UAV-1m), Jiuzhai valley (UAV-0.5m), 0.2227, 0.1907, 0.2054, 0.1145, 0.4708, 0.8309
Moxi town (UAV-1m), Lombok, 0.1251, 0.1435, 0.1337, 0.0716, 0.5074, 0.9433
Moxi town (UAV-1m), Longxi River (SAT), 0.0000, 0.0000, 0.0000, 0.0000, 0.4504, 0.9008
Moxi town (UAV-1m), Longxi River (UAV), 0.4304, 0.4961, 0.4609, 0.2995, 0.5448, 0.8074
Moxi town (UAV-1m), Mengdong Township, 0.1260, 0.3768, 0.1889, 0.1043, 0.3859, 0.6799
Moxi town (UAV-1m), Moxi town (UAV-0.2m), 0.3456, 0.2282, 0.2749, 0.1594, 0.4812, 0.8101
Moxi town (UAV-1m), Moxitaidi (SAT), 0.0527, 0.3746, 0.0925, 0.0485, 0.2817, 0.5265
Moxi town (UAV-1m), Moxitaidi (UAV-0.6m), 0.2191, 0.0632, 0.0981, 0.0516, 0.4738, 0.8965
Moxi town (UAV-1m), Moxitaidi (UAV-1m), 0.2578, 0.3571, 0.2994, 0.1761, 0.5228, 0.8731
Moxi town (UAV-1m), palu, 0.0226, 0.5673, 0.0435, 0.0222, 0.3698, 0.7192
Moxi town (UAV-1m), Tiburon Peninsula (planet), 0.3681, 0.5917, 0.4539, 0.2936, 0.5959, 0.9023
Moxi town (UAV-1m), Tiburon Peninsula (Sentinel), 0.0585, 0.3734, 0.1011, 0.0533, 0.4071, 0.7640
Moxi town (UAV-1m), Wenchuan, 0.1945, 0.2761, 0.2282, 0.1288, 0.5214, 0.9152
Moxitaidi (SAT), Hokkaido Iburi-Tobu, 0.1825, 0.2655, 0.2163, 0.1213, 0.4690, 0.8212
Moxitaidi (SAT), Jiuzhai valley (UAV-0.2m), 0.7487, 0.2304, 0.3524, 0.2139, 0.4974, 0.7933
Moxitaidi (SAT), Jiuzhai valley (UAV-0.5m), 0.6588, 0.3698, 0.4737, 0.3104, 0.6060, 0.9058
Moxitaidi (SAT), Lombok, 0.0563, 0.1585, 0.0831, 0.0433, 0.4681, 0.8934
Moxitaidi (SAT), Longxi River (SAT), 0.0092, 0.0004, 0.0008, 0.0004, 0.4483, 0.8963
Moxitaidi (SAT), Longxi River (UAV), 0.6248, 0.2379, 0.3446, 0.2082, 0.5259, 0.8498
Moxitaidi (SAT), Mengdong Township, 0.3043, 0.2683, 0.2851, 0.1663, 0.5148, 0.8670
Moxitaidi (SAT), Moxi town (UAV-0.2m), 0.2986, 0.6170, 0.4025, 0.2519, 0.4659, 0.7110
Moxitaidi (SAT), Moxi town (UAV-1m), 0.0383, 0.1870, 0.0636, 0.0328, 0.3269, 0.6258
Moxitaidi (SAT), Moxitaidi (UAV-0.6m), 0.2328, 0.4164, 0.2987, 0.1755, 0.4974, 0.8259
Moxitaidi (SAT), Moxitaidi (UAV-1m), 0.2165, 0.3277, 0.2607, 0.1499, 0.5026, 0.8589
Moxitaidi (SAT), palu, 0.0079, 0.2023, 0.0152, 0.0076, 0.3555, 0.7040
Moxitaidi (SAT), Tiburon Peninsula (planet), 0.2020, 0.3427, 0.2541, 0.1456, 0.5021, 0.8620
Moxitaidi (SAT), Tiburon Peninsula (Sentinel), 0.0369, 0.2036, 0.0625, 0.0323, 0.4068, 0.7829
Moxitaidi (SAT), Wenchuan, 0.5262, 0.2125, 0.3028, 0.1784, 0.5667, 0.9555
Moxitaidi (UAV-0.6m), Hokkaido Iburi-Tobu, 0.2892, 0.0741, 0.1180, 0.0627, 0.4795, 0.8970
Moxitaidi (UAV-0.6m), Jiuzhai valley (UAV-0.2m), 0.5620, 0.4011, 0.4681, 0.3056, 0.5295, 0.7776
Moxitaidi (UAV-0.6m), Jiuzhai valley (UAV-0.5m), 0.3041, 0.1231, 0.1753, 0.0961, 0.4807, 0.8671
Moxitaidi (UAV-0.6m), Lombok, 0.0458, 0.1583, 0.0710, 0.0368, 0.4550, 0.8738
Moxitaidi (UAV-0.6m), Longxi River (SAT), 0.3867, 0.2150, 0.2763, 0.1603, 0.5232, 0.8884
Moxitaidi (UAV-0.6m), Longxi River (UAV), 0.4512, 0.6836, 0.5436, 0.3732, 0.5792, 0.8095
Moxitaidi (UAV-0.6m), Mengdong Township, 0.1826, 0.8995, 0.3036, 0.1789, 0.3655, 0.5918
Moxitaidi (UAV-0.6m), Moxi town (UAV-0.2m), 0.6086, 0.1757, 0.2727, 0.1578, 0.5029, 0.8522
Moxitaidi (UAV-0.6m), Moxi town (UAV-1m), 0.0512, 0.0312, 0.0388, 0.0198, 0.4572, 0.8949
Moxitaidi (UAV-0.6m), Moxitaidi (SAT), 0.1589, 0.1733, 0.1658, 0.0904, 0.4884, 0.8877
Moxitaidi (UAV-0.6m), Moxitaidi (UAV-1m), 0.2826, 0.2135, 0.2433, 0.1385, 0.5180, 0.8991
Moxitaidi (UAV-0.6m), palu, 0.0134, 0.0547, 0.0216, 0.0109, 0.4775, 0.9441
Moxitaidi (UAV-0.6m), Tiburon Peninsula (planet), 0.1275, 0.9287, 0.2242, 0.1262, 0.3275, 0.5589
Moxitaidi (UAV-0.6m), Tiburon Peninsula (Sentinel), 0.0224, 0.2090, 0.0404, 0.0206, 0.3325, 0.6470
Moxitaidi (UAV-0.6m), Wenchuan, 0.3097, 0.6460, 0.4187, 0.2648, 0.5904, 0.9185
Moxitaidi (UAV-1m), Hokkaido Iburi-Tobu, 0.0938, 0.7471, 0.1666, 0.0909, 0.1723, 0.3054
Moxitaidi (UAV-1m), Jiuzhai valley (UAV-0.2m), 0.3420, 0.4816, 0.4000, 0.2500, 0.4252, 0.6474
Moxitaidi (UAV-1m), Jiuzhai valley (UAV-0.5m), 0.1040, 0.4874, 0.1714, 0.0937, 0.2607, 0.4597
Moxitaidi (UAV-1m), Lombok, 0.0382, 0.5701, 0.0715, 0.0371, 0.2892, 0.5492
Moxitaidi (UAV-1m), Longxi River (SAT), 0.0486, 0.0236, 0.0318, 0.0161, 0.4367, 0.8575
Moxitaidi (UAV-1m), Longxi River (UAV), 0.3233, 0.4844, 0.3878, 0.2405, 0.4823, 0.7462
Moxitaidi (UAV-1m), Mengdong Township, 0.1155, 0.9805, 0.2066, 0.1152, 0.1453, 0.2553
Moxitaidi (UAV-1m), Moxi town (UAV-0.2m), 0.3469, 0.3688, 0.3575, 0.2176, 0.4978, 0.7909
Moxitaidi (UAV-1m), Moxi town (UAV-1m), 0.1095, 0.0316, 0.0491, 0.0252, 0.4708, 0.9167
Moxitaidi (UAV-1m), Moxitaidi (SAT), 0.1464, 0.6121, 0.2363, 0.1340, 0.4344, 0.7452
Moxitaidi (UAV-1m), Moxitaidi (UAV-0.6m), 0.2208, 0.5574, 0.3163, 0.1878, 0.4810, 0.7854
Moxitaidi (UAV-1m), palu, 0.0196, 0.1284, 0.0340, 0.0173, 0.4674, 0.9177
Moxitaidi (UAV-1m), Tiburon Peninsula (planet), 0.1001, 0.9571, 0.1812, 0.0996, 0.2321, 0.4064
Moxitaidi (UAV-1m), Tiburon Peninsula (Sentinel), 0.0215, 0.1068, 0.0358, 0.0182, 0.4066, 0.7957
Moxitaidi (UAV-1m), Wenchuan, 0.4228, 0.5208, 0.4667, 0.3044, 0.6245, 0.9459
palu, Hokkaido Iburi-Tobu, 0.5910, 0.1455, 0.2335, 0.1322, 0.5211, 0.9112
palu, Jiuzhai valley (UAV-0.2m), 0.5991, 0.0631, 0.1141, 0.0605, 0.4089, 0.7611
palu, Jiuzhai valley (UAV-0.5m), 0.5286, 0.1045, 0.1745, 0.0956, 0.4904, 0.8866
palu, Lombok, 0.3857, 0.1888, 0.2535, 0.1452, 0.5555, 0.9661
palu, Longxi River (SAT), 0.0000, 0.0000, 0.0000, 0.0000, 0.4503, 0.9006
palu, Longxi River (UAV), 0.6169, 0.0311, 0.0592, 0.0305, 0.4328, 0.8360
palu, Mengdong Township, 0.2438, 0.0089, 0.0172, 0.0087, 0.4539, 0.8993
palu, Moxi town (UAV-0.2m), 0.1801, 0.0765, 0.1074, 0.0568, 0.4268, 0.7994
palu, Moxi town (UAV-1m), 0.1502, 0.5941, 0.2398, 0.1362, 0.4347, 0.7440
palu, Moxitaidi (SAT), 0.1179, 0.0687, 0.0868, 0.0454, 0.4759, 0.9069
palu, Moxitaidi (UAV-0.6m), 0.0633, 0.0144, 0.0235, 0.0119, 0.4525, 0.8932
palu, Moxitaidi (UAV-1m), 0.0338, 0.0194, 0.0246, 0.0125, 0.4479, 0.8836
palu, Tiburon Peninsula (planet), 0.5523, 0.0174, 0.0338, 0.0172, 0.4744, 0.9316
palu, Tiburon Peninsula (Sentinel), 0.2484, 0.3834, 0.3015, 0.1775, 0.5568, 0.9369
palu, Wenchuan, 0.5107, 0.1594, 0.2429, 0.1383, 0.5464, 0.9549
Tiburon Peninsula (planet), Hokkaido Iburi-Tobu, 0.4741, 0.4213, 0.4462, 0.2871, 0.5930, 0.9028
Tiburon Peninsula (planet), Jiuzhai valley (UAV-0.2m), 0.3999, 0.2985, 0.3419, 0.2062, 0.4518, 0.7195
Tiburon Peninsula (planet), Jiuzhai valley (UAV-0.5m), 0.1366, 0.7394, 0.2306, 0.1303, 0.2560, 0.4341
Tiburon Peninsula (planet), Lombok, 0.0405, 0.9100, 0.0776, 0.0404, 0.1812, 0.3407
Tiburon Peninsula (planet), Longxi River (SAT), 0.0836, 0.0035, 0.0067, 0.0034, 0.4504, 0.8975
Tiburon Peninsula (planet), Longxi River (UAV), 0.5345, 0.7108, 0.6102, 0.4390, 0.6341, 0.8493
Tiburon Peninsula (planet), Mengdong Township, 0.2565, 0.5214, 0.3438, 0.2076, 0.5001, 0.8032
Tiburon Peninsula (planet), Moxi town (UAV-0.2m), 0.1558, 0.7854, 0.2600, 0.1494, 0.1722, 0.2947
Tiburon Peninsula (planet), Moxi town (UAV-1m), 0.1259, 0.8233, 0.2184, 0.1226, 0.3492, 0.5996
Tiburon Peninsula (planet), Moxitaidi (SAT), 0.0807, 0.6943, 0.1446, 0.0779, 0.2620, 0.4709
Tiburon Peninsula (planet), Moxitaidi (UAV-0.6m), 0.1985, 0.3826, 0.2614, 0.1503, 0.4755, 0.8075
Tiburon Peninsula (planet), Moxitaidi (UAV-1m), 0.0968, 0.7916, 0.1726, 0.0944, 0.2407, 0.4237
Tiburon Peninsula (planet), palu, 0.0509, 0.2596, 0.0851, 0.0444, 0.4907, 0.9371
Tiburon Peninsula (planet), Tiburon Peninsula (Sentinel), 0.0468, 0.9869, 0.0893, 0.0467, 0.1527, 0.2847
Tiburon Peninsula (planet), Wenchuan, 0.1004, 0.8883, 0.1804, 0.0991, 0.3584, 0.6332
Tiburon Peninsula (Sentinel), Hokkaido Iburi-Tobu, 0.2815, 0.0522, 0.0880, 0.0460, 0.4725, 0.8995
Tiburon Peninsula (Sentinel), Jiuzhai valley (UAV-0.2m), 0.6495, 0.1496, 0.2432, 0.1384, 0.4513, 0.7728
Tiburon Peninsula (Sentinel), Jiuzhai valley (UAV-0.5m), 0.6260, 0.1283, 0.2130, 0.1192, 0.5044, 0.8913
Tiburon Peninsula (Sentinel), Lombok, 0.3335, 0.2143, 0.2610, 0.1501, 0.5564, 0.9630
Tiburon Peninsula (Sentinel), Longxi River (SAT), 0.0000, 0.0000, 0.0000, 0.0000, 0.4492, 0.8985
Tiburon Peninsula (Sentinel), Longxi River (UAV), 0.6089, 0.0523, 0.0963, 0.0506, 0.4431, 0.8372
Tiburon Peninsula (Sentinel), Mengdong Township, 0.1289, 0.0208, 0.0358, 0.0182, 0.4536, 0.8893
Tiburon Peninsula (Sentinel), Moxi town (UAV-0.2m), 0.1148, 0.0577, 0.0768, 0.0399, 0.4095, 0.7812
Tiburon Peninsula (Sentinel), Moxi town (UAV-1m), 0.1225, 0.4611, 0.1936, 0.1072, 0.4188, 0.7389
Tiburon Peninsula (Sentinel), Moxitaidi (SAT), 0.0999, 0.0628, 0.0771, 0.0401, 0.4714, 0.9032
Tiburon Peninsula (Sentinel), Moxitaidi (UAV-0.6m), 0.0941, 0.0498, 0.0651, 0.0337, 0.4529, 0.8727
Tiburon Peninsula (Sentinel), Moxitaidi (UAV-1m), 0.0493, 0.0663, 0.0565, 0.0291, 0.4301, 0.8320
Tiburon Peninsula (Sentinel), palu, 0.1089, 0.1123, 0.1106, 0.0585, 0.5191, 0.9797
Tiburon Peninsula (Sentinel), Tiburon Peninsula (planet), 0.5412, 0.2218, 0.3147, 0.1867, 0.5597, 0.9337
Tiburon Peninsula (Sentinel), Wenchuan, 0.5971, 0.3618, 0.4505, 0.2908, 0.6250, 0.9599
Wenchuan, Hokkaido Iburi-Tobu, 0.3358, 0.4990, 0.4015, 0.2511, 0.5530, 0.8617
Wenchuan, Jiuzhai valley (UAV-0.2m), 0.7012, 0.3776, 0.4909, 0.3253, 0.5574, 0.8089
