source_region,target_region,precision,recall,f1,iou,miou,oa
Wenchuan, Longxi River (SAT), 0.1251, 0.0078, 0.0146, 0.0074, 0.4518, 0.8963
Wenchuan, Longxi River (UAV), 0.6629, 0.2706, 0.3843, 0.2379, 0.5436, 0.8561
Wenchuan, Mengdong Township, 0.3709, 0.6870, 0.4817, 0.3173, 0.5802, 0.8538
Wenchuan, Moxi town (UAV-0.2m), 0.2478, 0.3737, 0.2980, 0.1751, 0.4400, 0.7222
Wenchuan, Moxi town (UAV-1m), 0.1382, 0.6681, 0.2290, 0.1293, 0.4046, 0.6943
Wenchuan, Moxitaidi (SAT), 0.1968, 0.4229, 0.2686, 0.1551, 0.5013, 0.8517
Wenchuan, Moxitaidi (UAV-0.6m), 0.1964, 0.2655, 0.2258, 0.1273, 0.4806, 0.8379
Wenchuan, Moxitaidi (UAV-1m), 0.1674, 0.4010, 0.2362, 0.1339, 0.4654, 0.8031
Wenchuan, palu, 0.0541, 0.5478, 0.0985, 0.0518, 0.4691, 0.8871
Wenchuan, Tiburon Peninsula (planet), 0.4180, 0.7588, 0.5390, 0.3690, 0.6375, 0.9110
Wenchuan, Tiburon Peninsula (Sentinel), 0.1266, 0.8137, 0.2191, 0.1230, 0.4554, 0.7939
