source_region,target_region,precision,recall,f1,iou,miou,oa
Longxi River (UAV), Moxitaidi (UAV-0.6m), 0.1893, 0.7100, 0.2989, 0.1757, 0.4295, 0.7034
Longxi River (UAV), Moxitaidi (UAV-1m), 0.1554, 0.5334, 0.2407, 0.1368, 0.4353, 0.7445
Longxi River (UAV), palu, 0.0293, 0.2679, 0.0529, 0.0272, 0.4594, 0.8919
Longxi River (UAV), Tiburon Peninsula (planet), 0.2531, 0.7994, 0.3844, 0.2380, 0.5261, 0.8243
Longxi River (UAV), Tiburon Peninsula (Sentinel), 0.0884, 0.9380, 0.1615, 0.0879, 0.3649, 0.6538
Longxi River (UAV), Wenchuan, 0.5755, 0.3893, 0.4644, 0.3025, 0.6305, 0.9592
Mengdong Township, Hokkaido Iburi-Tobu, 0.2664, 0.3472, 0.3015, 0.1775, 0.5115, 0.8505
Mengdong Township, Jiuzhai valley (UAV-0.2m), 0.6750, 0.3933, 0.4970, 0.3307, 0.5579, 0.8057
Mengdong Township, Jiuzhai valley (UAV-0.5m), 0.2736, 0.0331, 0.0591, 0.0305, 0.4545, 0.8790
Mengdong Township, Lombok, 0.0443, 0.1581, 0.0693, 0.0359, 0.4529, 0.8706
Mengdong Township, Longxi River (SAT), 0.0179, 0.0010, 0.0018, 0.0009, 0.4484, 0.8958
Mengdong Township, Longxi River (UAV), 0.6728, 0.0184, 0.0358, 0.0182, 0.4267, 0.8356
Mengdong Township, Moxi town (UAV-0.2m), 0.1435, 0.0098, 0.0184, 0.0093, 0.4218, 0.8346
Mengdong Township, Moxi town (UAV-1m), 0.0078, 0.0093, 0.0085, 0.0043, 0.4285, 0.8529
Mengdong Township, Moxitaidi (SAT), 0.0772, 0.0176, 0.0287, 0.0146, 0.4688, 0.9231
Mengdong Township, Moxitaidi (UAV-0.6m), 0.2448, 0.0679, 0.1063, 0.0561, 0.4769, 0.8984
Mengdong Township, Moxitaidi (UAV-1m), 0.0706, 0.0674, 0.0690, 0.0357, 0.4484, 0.8618
Mengdong Township, palu, 0.0113, 0.0743, 0.0197, 0.0099, 0.4632, 0.9165
Mengdong Township, Tiburon Peninsula (planet), 0.1426, 0.8381, 0.2437, 0.1388, 0.3801, 0.6431
Mengdong Township, Tiburon Peninsula (Sentinel), 0.0240, 0.0076, 0.0116, 0.0058, 0.4798, 0.9537
Mengdong Township, Wenchuan, 0.6039, 0.2703, 0.3735, 0.2296, 0.5939, 0.9588
Moxi town (UAV-0.2m), Hokkaido Iburi-Tobu, 0.1895, 0.5866, 0.2865, 0.1672, 0.4400, 0.7284
Moxi town (UAV-0.2m), Jiuzhai valley (UAV-0.2m), 0.3326, 0.8411, 0.4767, 0.3130, 0.3730, 0.5495
Moxi town (UAV-0.2m), Jiuzhai valley (UAV-0.5m), 0.2460, 0.8342, 0.3800, 0.2345, 0.4447, 0.6878
Moxi town (UAV-0.2m), Lombok, 0.0695, 0.3238, 0.1144, 0.0607, 0.4533, 0.8473
Moxi town (UAV-0.2m), Longxi River (SAT), 0.1045, 0.9763, 0.1888, 0.1042, 0.0919, 0.1686
Moxi town (UAV-0.2m), Longxi River (UAV), 0.1721, 0.9797, 0.2928, 0.1715, 0.1169, 0.2148
Moxi town (UAV-0.2m), Mengdong Township, 0.1815, 0.7844, 0.2947, 0.1728, 0.3852, 0.6288
Moxi town (UAV-0.2m), Moxi town (UAV-1m), 0.1088, 0.1347, 0.1203, 0.0640, 0.4645, 0.8662
Moxi town (UAV-0.2m), Moxitaidi (SAT), 0.0811, 0.9451, 0.1493, 0.0807, 0.1710, 0.3064
Moxi town (UAV-0.2m), Moxitaidi (UAV-0.6m), 0.1510, 0.7741, 0.2527, 0.1446, 0.3534, 0.5923
Moxi town (UAV-0.2m), Moxitaidi (UAV-1m), 0.1436, 0.7641, 0.2417, 0.1375, 0.3756, 0.6361
Moxi town (UAV-0.2m), palu, 0.0132, 0.2883, 0.0253, 0.0128, 0.3807, 0.7494
Moxi town (UAV-0.2m), Tiburon Peninsula (planet), 0.0787, 0.9789, 0.1458, 0.0786, 0.1173, 0.2127
Moxi town (UAV-0.2m), Tiburon Peninsula (Sentinel), 0.0219, 0.3775, 0.0414, 0.0211, 0.1953, 0.3779
Moxi town (UAV-0.2m), Wenchuan, 0.0650, 0.8122, 0.1203, 0.0640, 0.2518, 0.4603
Moxi town (UAV-1m), Hokkaido Iburi-Tobu, 0.1926, 0.1171, 0.1457, 0.0786, 0.4747, 0.8723
Moxi town (UAV-1m), Jiuzhai valley (UAV-0.2m), 0.2915, 0.0447, 0.0775, 0.0403, 0.3889, 0.7404
Moxi town (UAV-1m), Jiuzhai valley (UAV-0.5m), 0.1610, 0.4380, 0.2354, 0.1334, 0.3949, 0.6737
Moxi town (UAV-1m), Lombok, 0.0909, 0.3785, 0.1466, 0.0791, 0.4716, 0.8657
Moxi town (UAV-1m), Longxi River (SAT), 0.0000, 0.0000, 0.0000, 0.0000, 0.4504, 0.9008
Moxi town (UAV-1m), Longxi River (UAV), 0.2330, 0.2642, 0.2477, 0.1413, 0.4314, 0.7336
Moxi town (UAV-1m), Mengdong Township, 0.1467, 0.5773, 0.2340, 0.1325, 0.3680, 0.6262
Moxi town (UAV-1m), Moxi town (UAV-0.2m), 0.3868, 0.1612, 0.2275, 0.1284, 0.4756, 0.8274
Moxi town (UAV-1m), Moxitaidi (SAT), 0.0852, 0.3039, 0.1331, 0.0713, 0.4056, 0.7450
Moxi town (UAV-1m), Moxitaidi (UAV-0.6m), 0.1893, 0.1550, 0.1705, 0.0932, 0.4785, 0.8656
Moxi town (UAV-1m), Moxitaidi (UAV-1m), 0.2032, 0.2019, 0.2025, 0.1127, 0.4951, 0.8793
Moxi town (UAV-1m), palu, 0.0171, 0.5297, 0.0331, 0.0168, 0.3333, 0.6518
Moxi town (UAV-1m), Tiburon Peninsula (planet), 0.3252, 0.2280, 0.2681, 0.1548, 0.5340, 0.9146
Moxi town (UAV-1m), Tiburon Peninsula (Sentinel), 0.0311, 0.2760, 0.0559, 0.0287, 0.3469, 0.6684
Moxi town (UAV-1m), Wenchuan, 0.2080, 0.2099, 0.2089, 0.1167, 0.5219, 0.9278
Moxitaidi (SAT), Hokkaido Iburi-Tobu, 0.1813, 0.6983, 0.2879, 0.1681, 0.4123, 0.6788
Moxitaidi (SAT), Jiuzhai valley (UAV-0.2m), 0.7884, 0.4103, 0.5397, 0.3696, 0.5899, 0.8292
Moxitaidi (SAT), Jiuzhai valley (UAV-0.5m), 0.3996, 0.1363, 0.2033, 0.1132, 0.4943, 0.8775
Moxitaidi (SAT), Lombok, 0.0602, 0.3339, 0.1021, 0.0538, 0.4365, 0.8210
Moxitaidi (SAT), Longxi River (SAT), 0.0441, 0.0024, 0.0045, 0.0023, 0.4491, 0.8960
Moxitaidi (SAT), Longxi River (UAV), 0.7520, 0.2045, 0.3215, 0.1915, 0.5217, 0.8568
Moxitaidi (SAT), Mengdong Township, 0.4861, 0.3341, 0.3960, 0.2469, 0.5713, 0.8992
Moxitaidi (SAT), Moxi town (UAV-0.2m), 0.3534, 0.4629, 0.4008, 0.2506, 0.5075, 0.7817
Moxitaidi (SAT), Moxi town (UAV-1m), 0.2098, 0.2222, 0.2158, 0.1210, 0.5048, 0.8903
Moxitaidi (SAT), Moxitaidi (UAV-0.6m), 0.2634, 0.3227, 0.2901, 0.1696, 0.5124, 0.8594
Moxitaidi (SAT), Moxitaidi (UAV-1m), 0.2053, 0.3995, 0.2712, 0.1569, 0.4944, 0.8370
Moxitaidi (SAT), palu, 0.0054, 0.1473, 0.0103, 0.0052, 0.3434, 0.6821
Moxitaidi (SAT), Tiburon Peninsula (planet), 0.1874, 0.3543, 0.2452, 0.1397, 0.4932, 0.8503
Moxitaidi (SAT), Tiburon Peninsula (Sentinel), 0.0692, 0.2978, 0.1122, 0.0595, 0.4451, 0.8325
Moxitaidi (SAT), Wenchuan, 0.5295, 0.4277, 0.4732, 0.3099, 0.6329, 0.9567
Moxitaidi (UAV-0.6m), Hokkaido Iburi-Tobu, 0.0571, 0.2993, 0.0958, 0.0503, 0.2552, 0.4751
Moxitaidi (UAV-0.6m), Jiuzhai valley (UAV-0.2m), 0.3462, 0.7301, 0.4697, 0.3069, 0.4087, 0.5977
Moxitaidi (UAV-0.6m), Jiuzhai valley (UAV-0.5m), 0.6706, 0.2127, 0.3229, 0.1925, 0.5439, 0.8977
Moxitaidi (UAV-0.6m), Lombok, 0.0204, 0.0373, 0.0264, 0.0134, 0.4647, 0.9161
Moxitaidi (UAV-0.6m), Longxi River (SAT), 0.4314, 0.1242, 0.1928, 0.1067, 0.5012, 0.8970
Moxitaidi (UAV-0.6m), Longxi River (UAV), 0.5009, 0.2299, 0.3152, 0.1871, 0.5074, 0.8342
Moxitaidi (UAV-0.6m), Mengdong Township, 0.1685, 0.8080, 0.2789, 0.1621, 0.3565, 0.5868
Moxitaidi (UAV-0.6m), Moxi town (UAV-0.2m), 0.5264, 0.2366, 0.3264, 0.1951, 0.5175, 0.8460
Moxitaidi (UAV-0.6m), Moxi town (UAV-1m), 0.0001, 0.0000, 0.0001, 0.0000, 0.4532, 0.9064
Moxitaidi (UAV-0.6m), Moxitaidi (SAT), 0.0371, 0.1531, 0.0597, 0.0308, 0.3585, 0.6893
Moxitaidi (UAV-0.6m), Moxitaidi (UAV-1m), 0.3582, 0.3443, 0.3511, 0.2129, 0.5569, 0.9034
Moxitaidi (UAV-0.6m), palu, 0.0101, 0.0845, 0.0180, 0.0091, 0.4526, 0.8963
Moxitaidi (UAV-0.6m), Tiburon Peninsula (planet), 0.2927, 0.7058, 0.4138, 0.2609, 0.5583, 0.8628
Moxitaidi (UAV-0.6m), Tiburon Peninsula (Sentinel), 0.0248, 0.0310, 0.0276, 0.0140, 0.4681, 0.9223
Moxitaidi (UAV-0.6m), Wenchuan, 0.3913, 0.6400, 0.4857, 0.3207, 0.6286, 0.9384
Moxitaidi (UAV-1m), Hokkaido Iburi-Tobu, 0.0750, 0.4315, 0.1277, 0.0682, 0.2488, 0.4523
Moxitaidi (UAV-1m), Jiuzhai valley (UAV-0.2m), 0.3292, 0.5866, 0.4217, 0.2672, 0.4046, 0.6075
Moxitaidi (UAV-1m), Jiuzhai valley (UAV-0.5m), 0.1044, 0.3197, 0.1574, 0.0854, 0.3390, 0.6075
Moxitaidi (UAV-1m), Lombok, 0.0565, 0.5667, 0.1028, 0.0542, 0.3738, 0.6987
Moxitaidi (UAV-1m), Longxi River (SAT), 0.0604, 0.0992, 0.0751, 0.0390, 0.3972, 0.7578
Moxitaidi (UAV-1m), Longxi River (UAV), 0.4811, 0.4151, 0.4456, 0.2867, 0.5513, 0.8286
Moxitaidi (UAV-1m), Mengdong Township, 0.1183, 0.9633, 0.2108, 0.1178, 0.1646, 0.2866
Moxitaidi (UAV-1m), Moxi town (UAV-0.2m), 0.3776, 0.0543, 0.0950, 0.0498, 0.4426, 0.8367
Moxitaidi (UAV-1m), Moxi town (UAV-1m), 0.1163, 0.1002, 0.1077, 0.0569, 0.4716, 0.8871
Moxitaidi (UAV-1m), Moxitaidi (SAT), 0.1108, 0.7023, 0.1914, 0.1059, 0.3528, 0.6179
Moxitaidi (UAV-1m), Moxitaidi (UAV-0.6m), 0.2292, 0.7437, 0.3504, 0.2124, 0.4747, 0.7545
Moxitaidi (UAV-1m), palu, 0.0269, 0.5899, 0.0514, 0.0264, 0.3898, 0.7548
Moxitaidi (UAV-1m), Tiburon Peninsula (planet), 0.0830, 0.9685, 0.1528, 0.0827, 0.1468, 0.2632
Moxitaidi (UAV-1m), Tiburon Peninsula (Sentinel), 0.0202, 0.3079, 0.0380, 0.0193, 0.2292, 0.4452
Moxitaidi (UAV-1m), Wenchuan, 0.0747, 0.8187, 0.1370, 0.0735, 0.2933, 0.5312
palu, Hokkaido Iburi-Tobu, 0.5767, 0.1971, 0.2937, 0.1722, 0.5412, 0.9119
palu, Jiuzhai valley (UAV-0.2m), 0.5646, 0.0267, 0.0511, 0.0262, 0.3910, 0.7575
palu, Jiuzhai valley (UAV-0.5m), 0.5397, 0.1752, 0.2645, 0.1524, 0.5192, 0.8883
palu, Lombok, 0.4694, 0.1616, 0.2404, 0.1366, 0.5527, 0.9689
palu, Longxi River (SAT), 0.0000, 0.0000, 0.0000, 0.0000, 0.4502, 0.9004
palu, Longxi River (UAV), 0.5242, 0.0053, 0.0105, 0.0053, 0.4196, 0.8341
palu, Mengdong Township, 0.2214, 0.0368, 0.0630, 0.0325, 0.4621, 0.8920
palu, Moxi town (UAV-0.2m), 0.1710, 0.0659, 0.0952, 0.0500, 0.4251, 0.8022
palu, Moxi town (UAV-1m), 0.1508, 0.4842, 0.2300, 0.1300, 0.4511, 0.7797
palu, Moxitaidi (SAT), 0.0727, 0.0230, 0.0350, 0.0178, 0.4679, 0.9182
palu, Moxitaidi (UAV-0.6m), 0.0459, 0.0097, 0.0160, 0.0080, 0.4509, 0.8939
palu, Moxitaidi (UAV-1m), 0.0633, 0.0660, 0.0646, 0.0334, 0.4438, 0.8549
palu, Tiburon Peninsula (planet), 0.7171, 0.0572, 0.1060, 0.0559, 0.4947, 0.9338
palu, Tiburon Peninsula (Sentinel), 0.3480, 0.5218, 0.4175, 0.2638, 0.6055, 0.9482
palu, Wenchuan, 0.5250, 0.1960, 0.2855, 0.1665, 0.5607, 0.9554
Tiburon Peninsula (planet), Hokkaido Iburi-Tobu, 0.1718, 0.8369, 0.2850, 0.1662, 0.3715, 0.6097
Tiburon Peninsula (planet), Jiuzhai valley (UAV-0.2m), 0.7274, 0.1773, 0.2851, 0.1663, 0.4697, 0.7830
Tiburon Peninsula (planet), Jiuzhai valley (UAV-0.5m), 0.2061, 0.6711, 0.3154, 0.1872, 0.4126, 0.6659
Tiburon Peninsula (planet), Lombok, 0.0606, 0.6663, 0.1112, 0.0589, 0.3637, 0.6754
Tiburon Peninsula (planet), Longxi River (SAT), 0.0824, 0.0026, 0.0051, 0.0025, 0.4504, 0.8983
Tiburon Peninsula (planet), Longxi River (UAV), 0.6837, 0.0802, 0.1436, 0.0773, 0.4582, 0.8412
Tiburon Peninsula (planet), Mengdong Township, 0.0982, 0.6808, 0.1717, 0.0939, 0.1987, 0.3503
Tiburon Peninsula (planet), Moxi town (UAV-0.2m), 0.2422, 0.3838, 0.2969, 0.1744, 0.4346, 0.7133
Tiburon Peninsula (planet), Moxi town (UAV-1m), 0.1495, 0.7658, 0.2502, 0.1430, 0.4070, 0.6881
Tiburon Peninsula (planet), Moxitaidi (SAT), 0.0796, 0.5404, 0.1387, 0.0745, 0.3134, 0.5678
Tiburon Peninsula (planet), Moxitaidi (UAV-0.6m), 0.1269, 0.1214, 0.1241, 0.0662, 0.4559, 0.8474
Tiburon Peninsula (planet), Moxitaidi (UAV-1m), 0.1491, 0.3296, 0.2053, 0.1144, 0.4579, 0.8063
Tiburon Peninsula (planet), palu, 0.0818, 0.4812, 0.1398, 0.0751, 0.5040, 0.9333
Tiburon Peninsula (planet), Tiburon Peninsula (Sentinel), 0.0808, 0.8172, 0.1470, 0.0793, 0.3660, 0.6628
Tiburon Peninsula (planet), Wenchuan, 0.2437, 0.6746, 0.3581, 0.2181, 0.5523, 0.8901
Tiburon Peninsula (Sentinel), Hokkaido Iburi-Tobu, 0.1705, 0.0132, 0.0245, 0.0124, 0.4573, 0.9023
Tiburon Peninsula (Sentinel), Jiuzhai valley (UAV-0.2m), 0.6399, 0.0378, 0.0714, 0.0370, 0.3974, 0.7600
Tiburon Peninsula (Sentinel), Jiuzhai valley (UAV-0.5m), 0.6144, 0.1613, 0.2556, 0.1465, 0.5183, 0.8922
Tiburon Peninsula (Sentinel), Lombok, 0.2684, 0.0472, 0.0803, 0.0418, 0.5044, 0.9671
Tiburon Peninsula (Sentinel), Longxi River (SAT), 0.0008, 0.0000, 0.0000, 0.0000, 0.4493, 0.8986
Tiburon Peninsula (Sentinel), Longxi River (UAV), 0.5749, 0.0171, 0.0332, 0.0169, 0.4256, 0.8348
Tiburon Peninsula (Sentinel), Mengdong Township, 0.0319, 0.0135, 0.0190, 0.0096, 0.4357, 0.8620
Tiburon Peninsula (Sentinel), Moxi town (UAV-0.2m), 0.0803, 0.0344, 0.0482, 0.0247, 0.4045, 0.7855
Tiburon Peninsula (Sentinel), Moxi town (UAV-1m), 0.0843, 0.2768, 0.1292, 0.0691, 0.4053, 0.7465
Tiburon Peninsula (Sentinel), Moxitaidi (SAT), 0.0633, 0.0347, 0.0448, 0.0229, 0.4638, 0.9048
Tiburon Peninsula (Sentinel), Moxitaidi (UAV-0.6m), 0.0970, 0.0420, 0.0586, 0.0302, 0.4548, 0.8799
Tiburon Peninsula (Sentinel), Moxitaidi (UAV-1m), 0.0418, 0.0495, 0.0453, 0.0232, 0.4321, 0.8417
Tiburon Peninsula (Sentinel), palu, 0.1270, 0.1101, 0.1179, 0.0627, 0.5221, 0.9815
Tiburon Peninsula (Sentinel), Tiburon Peninsula (planet), 0.7340, 0.2027, 0.3176, 0.1888, 0.5641, 0.9403
Tiburon Peninsula (Sentinel), Wenchuan, 0.3762, 0.3615, 0.3687, 0.2260, 0.5844, 0.9438
Wenchuan, Hokkaido Iburi-Tobu, 0.3735, 0.5199, 0.4347, 0.2777, 0.5728, 0.8743
Wenchuan, Jiuzhai valley (UAV-0.2m), 0.7338, 0.4112, 0.5270, 0.3578, 0.5788, 0.8199
