source_region,target_region,precision,recall,f1,iou,miou,oa
Jiuzhai valley (UAV-0.2m), Longxi River (UAV), 0.3359, 0.8440, 0.4805, 0.3162, 0.4821, 0.6972
Jiuzhai valley (UAV-0.2m), Mengdong Township, 0.3194, 0.8389, 0.4627, 0.3009, 0.5454, 0.8073
Jiuzhai valley (UAV-0.2m), Moxi town (UAV-0.2m), 0.3388, 0.7424, 0.4653, 0.3032, 0.4992, 0.7308
Jiuzhai valley (UAV-0.2m), Moxi town (UAV-1m), 0.5294, 0.0783, 0.1364, 0.0732, 0.5027, 0.9326
Jiuzhai valley (UAV-0.2m), Moxitaidi (SAT), 0.2429, 0.7940, 0.3720, 0.2285, 0.5233, 0.8274
Jiuzhai valley (UAV-0.2m), Moxitaidi (UAV-0.6m), 0.2321, 0.8475, 0.3645, 0.2228, 0.4691, 0.7368
Jiuzhai valley (UAV-0.2m), Moxitaidi (UAV-1m), 0.2050, 0.7190, 0.3190, 0.1898, 0.4716, 0.7669
Jiuzhai valley (UAV-0.2m), palu, 0.0248, 0.2395, 0.0449, 0.0230, 0.4539, 0.8852
Jiuzhai valley (UAV-0.2m), Tiburon Peninsula (planet), 0.1486, 0.9307, 0.2563, 0.1470, 0.3755, 0.6294
Jiuzhai valley (UAV-0.2m), Tiburon Peninsula (Sentinel), 0.2476, 0.4573, 0.3212, 0.1914, 0.5608, 0.9313
Jiuzhai valley (UAV-0.2m), Wenchuan, 0.5796, 0.1549, 0.2445, 0.1393, 0.5477, 0.9565
Jiuzhai valley (UAV-0.5m), Hokkaido Iburi-Tobu, 0.5035, 0.4742, 0.4884, 0.3231, 0.6133, 0.9077
Jiuzhai valley (UAV-0.5m), Jiuzhai valley (UAV-0.2m), 0.7433, 0.6879, 0.7145, 0.5558, 0.6973, 0.8659
Jiuzhai valley (UAV-0.5m), Lombok, 0.0836, 0.7054, 0.1495, 0.0808, 0.4155, 0.7555
Jiuzhai valley (UAV-0.5m), Longxi River (SAT), 0.0865, 0.0027, 0.0053, 0.0027, 0.4505, 0.8983
Jiuzhai valley (UAV-0.5m), Longxi River (UAV), 0.7774, 0.1691, 0.2778, 0.1613, 0.5056, 0.8541
Jiuzhai valley (UAV-0.5m), Mengdong Township, 0.3587, 0.7953, 0.4944, 0.3284, 0.5769, 0.8392
Jiuzhai valley (UAV-0.5m), Moxi town (UAV-0.2m), 0.3414, 0.8099, 0.4803, 0.3160, 0.4995, 0.7235
Jiuzhai valley (UAV-0.5m), Moxi town (UAV-1m), 0.2179, 0.7782, 0.3405, 0.2052, 0.4944, 0.7951
Jiuzhai valley (UAV-0.5m), Moxitaidi (SAT), 0.2764, 0.6755, 0.3923, 0.2440, 0.5515, 0.8652
Jiuzhai valley (UAV-0.5m), Moxitaidi (UAV-0.6m), 0.2758, 0.6703, 0.3908, 0.2428, 0.5225, 0.8139
Jiuzhai valley (UAV-0.5m), Moxitaidi (UAV-1m), 0.1642, 0.5522, 0.2532, 0.1449, 0.4434, 0.7526
Jiuzhai valley (UAV-0.5m), palu, 0.0339, 0.3243, 0.0614, 0.0317, 0.4599, 0.8884
Jiuzhai valley (UAV-0.5m), Tiburon Peninsula (planet), 0.2504, 0.9146, 0.3932, 0.2447, 0.5190, 0.8063
Jiuzhai valley (UAV-0.5m), Tiburon Peninsula (Sentinel), 0.2095, 0.6271, 0.3140, 0.1863, 0.5433, 0.9026
Jiuzhai valley (UAV-0.5m), Wenchuan, 0.5743, 0.1989, 0.2954, 0.1733, 0.5649, 0.9569
Lombok, Hokkaido Iburi-Tobu, 0.2950, 0.4366, 0.3521, 0.2137, 0.5290, 0.8506
Lombok, Jiuzhai valley (UAV-0.2m), 0.6599, 0.2240, 0.3345, 0.2008, 0.4854, 0.7825
Lombok, Jiuzhai valley (UAV-0.5m), 0.6126, 0.3572, 0.4512, 0.2914, 0.5938, 0.9004
Lombok, Longxi River (SAT), 0.1955, 0.0154, 0.0286, 0.0145, 0.4552, 0.8962
Lombok, Longxi River (UAV), 0.0737, 0.1507, 0.0990, 0.0521, 0.2926, 0.5447
Lombok, Mengdong Township, 0.0369, 0.0794, 0.0504, 0.0259, 0.3638, 0.7042
Lombok, Moxi town (UAV-0.2m), 0.1958, 0.4504, 0.2730, 0.1581, 0.3753, 0.6215
Lombok, Moxi town (UAV-1m), 0.1217, 0.8116, 0.2116, 0.1183, 0.3417, 0.5891
Lombok, Moxitaidi (SAT), 0.1011, 0.1377, 0.1166, 0.0619, 0.4632, 0.8657
Lombok, Moxitaidi (UAV-0.6m), 0.0886, 0.0635, 0.0740, 0.0384, 0.4480, 0.8584
Lombok, Moxitaidi (UAV-1m), 0.0778, 0.1849, 0.1095, 0.0579, 0.4132, 0.7717
Lombok, palu, 0.1568, 0.4338, 0.2304, 0.1302, 0.5487, 0.9674
Lombok, Tiburon Peninsula (planet), 0.5496, 0.1016, 0.1714, 0.0938, 0.5130, 0.9326
Lombok, Tiburon Peninsula (Sentinel), 0.2061, 0.7495, 0.3233, 0.1928, 0.5391, 0.8885
Lombok, Wenchuan, 0.2952, 0.4103, 0.3433, 0.2073, 0.5673, 0.9287
Longxi River (SAT), Hokkaido Iburi-Tobu, 0.7387, 0.3033, 0.4300, 0.2739, 0.5985, 0.9253
Longxi River (SAT), Jiuzhai valley (UAV-0.2m), 0.6891, 0.3362, 0.4519, 0.2919, 0.5376, 0.8010
Longxi River (SAT), Jiuzhai valley (UAV-0.5m), 0.6890, 0.2889, 0.4071, 0.2556, 0.5779, 0.9035
Longxi River (SAT), Lombok, 0.0763, 0.2540, 0.1174, 0.0624, 0.4725, 0.8836
Longxi River (SAT), Longxi River (UAV), 0.1793, 0.0025, 0.0050, 0.0025, 0.4175, 0.8326
Longxi River (SAT), Mengdong Township, 0.4302, 0.2817, 0.3405, 0.2052, 0.5471, 0.8921
Longxi River (SAT), Moxi town (UAV-0.2m), 0.3528, 0.8086, 0.4912, 0.3256, 0.5114, 0.7358
Longxi River (SAT), Moxi town (UAV-1m), 0.2952, 0.0695, 0.1125, 0.0596, 0.4924, 0.9255
Longxi River (SAT), Moxitaidi (SAT), 0.7109, 0.1221, 0.2083, 0.1163, 0.5280, 0.9403
Longxi River (SAT), Moxitaidi (UAV-0.6m), 0.2998, 0.5894, 0.3975, 0.2480, 0.5400, 0.8409
Longxi River (SAT), Moxitaidi (UAV-1m), 0.2530, 0.3787, 0.3034, 0.1788, 0.5214, 0.8680
Longxi River (SAT), palu, 0.0156, 0.0479, 0.0235, 0.0119, 0.4835, 0.9552
Longxi River (SAT), Tiburon Peninsula (planet), 0.0733, 0.3010, 0.1179, 0.0627, 0.3736, 0.6911
Longxi River (SAT), Tiburon Peninsula (Sentinel), 0.0679, 0.0213, 0.0324, 0.0165, 0.4856, 0.9548
Longxi River (SAT), Wenchuan, 0.2572, 0.3010, 0.2774, 0.1610, 0.5444, 0.9287
Longxi River (UAV), Hokkaido Iburi-Tobu, 0.1934, 0.9001, 0.3184, 0.1894, 0.3992, 0.6418
Longxi River (UAV), Jiuzhai valley (UAV-0.2m), 0.7018, 0.5039, 0.5866, 0.4150, 0.6087, 0.8267
Longxi River (UAV), Jiuzhai valley (UAV-0.5m), 0.4987, 0.4933, 0.4960, 0.3298, 0.6040, 0.8850
Longxi River (UAV), Lombok, 0.0839, 0.5003, 0.1436, 0.0774, 0.4464, 0.8182
Longxi River (UAV), Longxi River (SAT), 0.5290, 0.0730, 0.1283, 0.0685, 0.4848, 0.9017
Longxi River (UAV), Mengdong Township, 0.2318, 0.8842, 0.3672, 0.2249, 0.4474, 0.6987
Longxi River (UAV), Moxi town (UAV-0.2m), 0.2409, 0.6561, 0.3524, 0.2139, 0.3948, 0.6196
Longxi River (UAV), Moxi town (UAV-1m), 0.1558, 0.6730, 0.2530, 0.1448, 0.4308, 0.7299
Longxi River (UAV), Moxitaidi (SAT), 0.1799, 0.8348, 0.2960, 0.1737, 0.4518, 0.7443
Longxi River (UAV), Moxitaidi (UAV-0.6m), 0.1761, 0.7376, 0.2844, 0.1657, 0.4060, 0.6694
Longxi River (UAV), Moxitaidi (UAV-1m), 0.1130, 0.6952, 0.1944, 0.1077, 0.3229, 0.5625
Longxi River (UAV), palu, 0.0342, 0.4066, 0.0632, 0.0326, 0.4481, 0.8641
Longxi River (UAV), Tiburon Peninsula (planet), 0.1217, 0.9409, 0.2156, 0.1208, 0.3093, 0.5302
Longxi River (UAV), Tiburon Peninsula (Sentinel), 0.1067, 0.6705, 0.1842, 0.1014, 0.4425, 0.7888
Longxi River (UAV), Wenchuan, 0.4764, 0.5576, 0.5138, 0.3457, 0.6483, 0.9520
Mengdong Township, Hokkaido Iburi-Tobu, 0.8245, 0.3517, 0.4931, 0.3272, 0.6289, 0.9328
Mengdong Township, Jiuzhai valley (UAV-0.2m), 0.7136, 0.4560, 0.5564, 0.3854, 0.5929, 0.8226
Mengdong Township, Jiuzhai valley (UAV-0.5m), 0.6333, 0.4412, 0.5201, 0.3514, 0.6265, 0.9066
Mengdong Township, Lombok, 0.0476, 0.2014, 0.0770, 0.0401, 0.4461, 0.8530
Mengdong Township, Longxi River (SAT), 0.7037, 0.0737, 0.1335, 0.0715, 0.4880, 0.9051
Mengdong Township, Longxi River (UAV), 0.4837, 0.1012, 0.1674, 0.0913, 0.4607, 0.8329
Mengdong Township, Moxi town (UAV-0.2m), 0.5441, 0.2158, 0.3091, 0.1828, 0.5126, 0.8478
Mengdong Township, Moxi town (UAV-1m), 0.2704, 0.1499, 0.1929, 0.1067, 0.5103, 0.9147
Mengdong Township, Moxitaidi (SAT), 0.5984, 0.1341, 0.2191, 0.1230, 0.5305, 0.9384
Mengdong Township, Moxitaidi (UAV-0.6m), 0.6252, 0.3681, 0.4634, 0.3016, 0.6116, 0.9241
Mengdong Township, Moxitaidi (UAV-1m), 0.3030, 0.3484, 0.3241, 0.1934, 0.5401, 0.8897
Mengdong Township, palu, 0.0219, 0.1389, 0.0379, 0.0193, 0.4699, 0.9206
Mengdong Township, Tiburon Peninsula (planet), 0.2010, 0.6857, 0.3109, 0.1841, 0.4826, 0.7915
Mengdong Township, Tiburon Peninsula (Sentinel), 0.1420, 0.0538, 0.0781, 0.0406, 0.4977, 0.9548
Mengdong Township, Wenchuan, 0.4739, 0.4181, 0.4443, 0.2856, 0.6186, 0.9525
Moxi town (UAV-0.2m), Hokkaido Iburi-Tobu, 0.4830, 0.1339, 0.2096, 0.1171, 0.5110, 0.9062
Moxi town (UAV-0.2m), Jiuzhai valley (UAV-0.2m), 0.6927, 0.6580, 0.6749, 0.5093, 0.6625, 0.8453
Moxi town (UAV-0.2m), Jiuzhai valley (UAV-0.5m), 0.6276, 0.6612, 0.6440, 0.4749, 0.6921, 0.9162
Moxi town (UAV-0.2m), Lombok, 0.0484, 0.3002, 0.0834, 0.0435, 0.4203, 0.7989
Moxi town (UAV-0.2m), Longxi River (SAT), 0.9084, 0.1255, 0.2206, 0.1239, 0.5175, 0.9121
Moxi town (UAV-0.2m), Longxi River (UAV), 0.5423, 0.1161, 0.1913, 0.1057, 0.4698, 0.8371
Moxi town (UAV-0.2m), Mengdong Township, 0.4383, 0.3681, 0.4002, 0.2501, 0.5684, 0.8909
Moxi town (UAV-0.2m), Moxi town (UAV-1m), 0.3182, 0.1163, 0.1704, 0.0931, 0.5078, 0.9230
Moxi town (UAV-0.2m), Moxitaidi (SAT), 0.3769, 0.4225, 0.3984, 0.2488, 0.5822, 0.9178
Moxi town (UAV-0.2m), Moxitaidi (UAV-0.6m), 0.3928, 0.6069, 0.4769, 0.3131, 0.5939, 0.8815
Moxi town (UAV-0.2m), Moxitaidi (UAV-1m), 0.3919, 0.3918, 0.3919, 0.2437, 0.5743, 0.9077
Moxi town (UAV-0.2m), palu, 0.0055, 0.0157, 0.0082, 0.0041, 0.4805, 0.9570
Moxi town (UAV-0.2m), Tiburon Peninsula (planet), 0.3708, 0.4941, 0.4237, 0.2688, 0.5867, 0.9078
Moxi town (UAV-0.2m), Tiburon Peninsula (Sentinel), 0.0566, 0.0124, 0.0204, 0.0103, 0.4839, 0.9575
Moxi town (UAV-0.2m), Wenchuan, 0.5167, 0.1245, 0.2006, 0.1115, 0.5331, 0.9549
Moxi town (UAV-1m), Hokkaido Iburi-Tobu, 0.6255, 0.3076, 0.4124, 0.2598, 0.5880, 0.9185
Moxi town (UAV-1m), Jiuzhai valley (UAV-0.2m), 0.6772, 0.4294, 0.5256, 0.3565, 0.5726, 0.8108
Moxi town (UAV-1m), Jiuzhai valley (UAV-0.5m), 0.6789, 0.5135, 0.5848, 0.4132, 0.6622, 0.9164
Moxi town (UAV-1m), Lombok, 0.1143, 0.4122, 0.1790, 0.0983, 0.4908, 0.8848
Moxi town (UAV-1m), Longxi River (SAT), 0.9486, 0.0429, 0.0822, 0.0428, 0.4737, 0.9049
Moxi town (UAV-1m), Longxi River (UAV), 0.5799, 0.1265, 0.2076, 0.1158, 0.4761, 0.8398
Moxi town (UAV-1m), Mengdong Township, 0.4251, 0.2241, 0.2935, 0.1720, 0.5314, 0.8933
Moxi town (UAV-1m), Moxi town (UAV-0.2m), 0.4852, 0.6753, 0.5647, 0.3934, 0.6048, 0.8358
Moxi town (UAV-1m), Moxitaidi (SAT), 0.4056, 0.4666, 0.4340, 0.2771, 0.5982, 0.9216
Moxi town (UAV-1m), Moxitaidi (UAV-0.6m), 0.4169, 0.3198, 0.3620, 0.2210, 0.5588, 0.8996
Moxi town (UAV-1m), Moxitaidi (UAV-1m), 0.3524, 0.4532, 0.3965, 0.2473, 0.5694, 0.8953
Moxi town (UAV-1m), palu, 0.0540, 0.1073, 0.0718, 0.0373, 0.5030, 0.9688
Moxi town (UAV-1m), Tiburon Peninsula (planet), 0.3850, 0.2614, 0.3114, 0.1844, 0.5518, 0.9207
Moxi town (UAV-1m), Tiburon Peninsula (Sentinel), 0.1309, 0.1883, 0.1544, 0.0837, 0.5049, 0.9267
Moxi town (UAV-1m), Wenchuan, 0.3692, 0.2009, 0.2602, 0.1496, 0.5486, 0.9481
Moxitaidi (SAT), Hokkaido Iburi-Tobu, 0.6009, 0.5137, 0.5539, 0.3830, 0.6511, 0.9231
Moxitaidi (SAT), Jiuzhai valley (UAV-0.2m), 0.4896, 0.7789, 0.6012, 0.4298, 0.5593, 0.7479
Moxitaidi (SAT), Jiuzhai valley (UAV-0.5m), 0.6054, 0.7177, 0.6567, 0.4889, 0.6976, 0.9140
Moxitaidi (SAT), Lombok, 0.0681, 0.3589, 0.1144, 0.0607, 0.4448, 0.8307
Moxitaidi (SAT), Longxi River (SAT), 0.3038, 0.8436, 0.4467, 0.2876, 0.5308, 0.7929
Moxitaidi (SAT), Longxi River (UAV), 0.2313, 0.4416, 0.3036, 0.1790, 0.4081, 0.6638
Moxitaidi (SAT), Mengdong Township, 0.3740, 0.3259, 0.3483, 0.2109, 0.5431, 0.8794
Moxitaidi (SAT), Moxi town (UAV-0.2m), 0.4758, 0.5651, 0.5166, 0.3482, 0.5825, 0.8332
Moxitaidi (SAT), Moxi town (UAV-1m), 0.1522, 0.0918, 0.1145, 0.0607, 0.4818, 0.9035
Moxitaidi (SAT), Moxitaidi (UAV-0.6m), 0.1905, 0.8217, 0.3093, 0.1829, 0.4152, 0.6732
Moxitaidi (SAT), Moxitaidi (UAV-1m), 0.2179, 0.7094, 0.3334, 0.2001, 0.4862, 0.7847
Moxitaidi (SAT), palu, 0.0124, 0.0617, 0.0207, 0.0105, 0.4723, 0.9342
Moxitaidi (SAT), Tiburon Peninsula (planet), 0.1158, 0.9449, 0.2064, 0.1151, 0.2909, 0.5013
Moxitaidi (SAT), Tiburon Peninsula (Sentinel), 0.0736, 0.0413, 0.0529, 0.0272, 0.4873, 0.9474
Moxitaidi (SAT), Wenchuan, 0.3285, 0.7268, 0.4525, 0.2924, 0.6049, 0.9201
Moxitaidi (UAV-0.6m), Hokkaido Iburi-Tobu, 0.3481, 0.0639, 0.1080, 0.0571, 0.4792, 0.9019
Moxitaidi (UAV-0.6m), Jiuzhai valley (UAV-0.2m), 0.8027, 0.3841, 0.5196, 0.3510, 0.5799, 0.8267
Moxitaidi (UAV-0.6m), Jiuzhai valley (UAV-0.5m), 0.5842, 0.3565, 0.4428, 0.2844, 0.5886, 0.8971
Moxitaidi (UAV-0.6m), Lombok, 0.0560, 0.2905, 0.0939, 0.0492, 0.4384, 0.8291
Moxitaidi (UAV-0.6m), Longxi River (SAT), 0.8402, 0.0205, 0.0400, 0.0204, 0.4614, 0.9026
Moxitaidi (UAV-0.6m), Longxi River (UAV), 0.4865, 0.2280, 0.3105, 0.1838, 0.5046, 0.8320
Moxitaidi (UAV-0.6m), Mengdong Township, 0.4887, 0.2744, 0.3515, 0.2132, 0.5551, 0.8998
Moxitaidi (UAV-0.6m), Moxi town (UAV-0.2m), 0.6541, 0.2528, 0.3647, 0.2230, 0.5391, 0.8610
Moxitaidi (UAV-0.6m), Moxi town (UAV-1m), 0.0998, 0.0606, 0.0754, 0.0392, 0.4689, 0.8990
Moxitaidi (UAV-0.6m), Moxitaidi (SAT), 0.7439, 0.2671, 0.3931, 0.2446, 0.5953, 0.9469
Moxitaidi (UAV-0.6m), Moxitaidi (UAV-1m), 0.4767, 0.2465, 0.3250, 0.1940, 0.5574, 0.9223
Moxitaidi (UAV-0.6m), palu, 0.0273, 0.0642, 0.0383, 0.0195, 0.4916, 0.9637
Moxitaidi (UAV-0.6m), Tiburon Peninsula (planet), 0.1469, 0.3422, 0.2056, 0.1146, 0.4644, 0.8186
Moxitaidi (UAV-0.6m), Tiburon Peninsula (Sentinel), 0.0928, 0.0250, 0.0393, 0.0201, 0.4883, 0.9567
Moxitaidi (UAV-0.6m), Wenchuan, 0.2801, 0.2210, 0.2471, 0.1409, 0.5396, 0.9388
Moxitaidi (UAV-1m), Hokkaido Iburi-Tobu, 0.3637, 0.1817, 0.2423, 0.1379, 0.5152, 0.8944
Moxitaidi (UAV-1m), Jiuzhai valley (UAV-0.2m), 0.6194, 0.4871, 0.5454, 0.3749, 0.5750, 0.8018
Moxitaidi (UAV-1m), Jiuzhai valley (UAV-0.5m), 0.6276, 0.5733, 0.5992, 0.4278, 0.6668, 0.9121
Moxitaidi (UAV-1m), Lombok, 0.0551, 0.3919, 0.0966, 0.0507, 0.4123, 0.7766
Moxitaidi (UAV-1m), Longxi River (SAT), 0.7777, 0.0055, 0.0109, 0.0055, 0.4534, 0.9013
Moxitaidi (UAV-1m), Longxi River (UAV), 0.3287, 0.2149, 0.2599, 0.1494, 0.4694, 0.7969
Moxitaidi (UAV-1m), Mengdong Township, 0.3263, 0.4549, 0.3800, 0.2346, 0.5404, 0.8532
Moxitaidi (UAV-1m), Moxi town (UAV-0.2m), 0.4710, 0.3722, 0.4158, 0.2625, 0.5436, 0.8350
Moxitaidi (UAV-1m), Moxi town (UAV-1m), 0.3328, 0.1089, 0.1641, 0.0894, 0.5067, 0.9246
Moxitaidi (UAV-1m), Moxitaidi (SAT), 0.5066, 0.4665, 0.4857, 0.3208, 0.6276, 0.9364
Moxitaidi (UAV-1m), Moxitaidi (UAV-0.6m), 0.3339, 0.8563, 0.4805, 0.3162, 0.5689, 0.8351
Moxitaidi (UAV-1m), palu, 0.0238, 0.0612, 0.0343, 0.0174, 0.4893, 0.9612
Moxitaidi (UAV-1m), Tiburon Peninsula (planet), 0.2752, 0.7970, 0.4092, 0.2572, 0.5451, 0.8421
Moxitaidi (UAV-1m), Tiburon Peninsula (Sentinel), 0.0207, 0.0162, 0.0182, 0.0092, 0.4734, 0.9378
Moxitaidi (UAV-1m), Wenchuan, 0.4188, 0.4825, 0.4484, 0.2890, 0.6169, 0.9461
palu, Hokkaido Iburi-Tobu, 0.6216, 0.2233, 0.3286, 0.1966, 0.5550, 0.9152
palu, Jiuzhai valley (UAV-0.2m), 0.2555, 0.0442, 0.0753, 0.0391, 0.3858, 0.7354
palu, Jiuzhai valley (UAV-0.5m), 0.5358, 0.1509, 0.2355, 0.1334, 0.5096, 0.8876
palu, Lombok, 0.2860, 0.2834, 0.2847, 0.1660, 0.5611, 0.9566
palu, Longxi River (SAT), 0.0076, 0.0000, 0.0000, 0.0000, 0.4503, 0.9007
palu, Longxi River (UAV), 0.3811, 0.0043, 0.0084, 0.0042, 0.4189, 0.8336
palu, Mengdong Township, 0.1821, 0.0094, 0.0179, 0.0090, 0.4534, 0.8979
palu, Moxi town (UAV-0.2m), 0.3143, 0.0426, 0.0750, 0.0390, 0.4361, 0.8343
palu, Moxi town (UAV-1m), 0.1638, 0.5434, 0.2517, 0.1440, 0.4580, 0.7804
palu, Moxitaidi (SAT), 0.2967, 0.0342, 0.0614, 0.0317, 0.4821, 0.9326
palu, Moxitaidi (UAV-0.6m), 0.2142, 0.0241, 0.0434, 0.0222, 0.4636, 0.9052
palu, Moxitaidi (UAV-1m), 0.1861, 0.0200, 0.0361, 0.0184, 0.4686, 0.9190
palu, Tiburon Peninsula (planet), 0.2147, 0.1884, 0.2007, 0.1115, 0.5036, 0.8970
palu, Tiburon Peninsula (Sentinel), 0.1956, 0.7275, 0.3083, 0.1822, 0.5315, 0.8839
palu, Wenchuan, 0.4439, 0.3406, 0.3854, 0.2387, 0.5943, 0.9506
Tiburon Peninsula (planet), Hokkaido Iburi-Tobu, 0.3498, 0.8500, 0.4957, 0.3295, 0.5774, 0.8392
Tiburon Peninsula (planet), Jiuzhai valley (UAV-0.2m), 0.7476, 0.5006, 0.5997, 0.4283, 0.6212, 0.8369
Tiburon Peninsula (planet), Jiuzhai valley (UAV-0.5m), 0.6684, 0.6101, 0.6379, 0.4684, 0.6915, 0.9206
Tiburon Peninsula (planet), Lombok, 0.1169, 0.8127, 0.2044, 0.1138, 0.4581, 0.8073
Tiburon Peninsula (planet), Longxi River (SAT), 0.0000, 0.0000, 0.0000, 0.0000, 0.4500, 0.8999
Tiburon Peninsula (planet), Longxi River (UAV), 0.6009, 0.4911, 0.5405, 0.3703, 0.6097, 0.8614
Tiburon Peninsula (planet), Mengdong Township, 0.2824, 0.6472, 0.3932, 0.2447, 0.5168, 0.8025
Tiburon Peninsula (planet), Moxi town (UAV-0.2m), 0.3177, 0.7139, 0.4397, 0.2818, 0.4792, 0.7130
Tiburon Peninsula (planet), Moxi town (UAV-1m), 0.1708, 0.8718, 0.2857, 0.1666, 0.4258, 0.7037
Tiburon Peninsula (planet), Moxitaidi (SAT), 0.1931, 0.7917, 0.3105, 0.1838, 0.4726, 0.7736
Tiburon Peninsula (planet), Moxitaidi (UAV-0.6m), 0.2476, 0.5110, 0.3335, 0.2001, 0.5048, 0.8182
Tiburon Peninsula (planet), Moxitaidi (UAV-1m), 0.1856, 0.6616, 0.2899, 0.1695, 0.4552, 0.7539
Tiburon Peninsula (planet), palu, 0.0962, 0.5351, 0.1631, 0.0888, 0.5133, 0.9382
Tiburon Peninsula (planet), Tiburon Peninsula (Sentinel), 0.1515, 0.8009, 0.2549, 0.1460, 0.4873, 0.8335
Tiburon Peninsula (planet), Wenchuan, 0.4693, 0.5946, 0.5246, 0.3555, 0.6526, 0.9510
Tiburon Peninsula (Sentinel), Hokkaido Iburi-Tobu, 0.5664, 0.2859, 0.3800, 0.2346, 0.5728, 0.9133
Tiburon Peninsula (Sentinel), Jiuzhai valley (UAV-0.2m), 0.7242, 0.2526, 0.3746, 0.2305, 0.5055, 0.7941
Tiburon Peninsula (Sentinel), Jiuzhai valley (UAV-0.5m), 0.7235, 0.1861, 0.2960, 0.1737, 0.5350, 0.8985
Tiburon Peninsula (Sentinel), Lombok, 0.2907, 0.1221, 0.1719, 0.0941, 0.5291, 0.9642
Tiburon Peninsula (Sentinel), Longxi River (SAT), 0.0000, 0.0000, 0.0000, 0.0000, 0.4499, 0.8997
Tiburon Peninsula (Sentinel), Longxi River (UAV), 0.6643, 0.0251, 0.0484, 0.0248, 0.4301, 0.8361
Tiburon Peninsula (Sentinel), Mengdong Township, 0.4246, 0.1519, 0.2237, 0.1260, 0.5101, 0.8958
Tiburon Peninsula (Sentinel), Moxi town (UAV-0.2m), 0.2067, 0.1462, 0.1713, 0.0937, 0.4326, 0.7768
Tiburon Peninsula (Sentinel), Moxi town (UAV-1m), 0.1279, 0.7050, 0.2166, 0.1214, 0.3787, 0.6534
Tiburon Peninsula (Sentinel), Moxitaidi (SAT), 0.2001, 0.2104, 0.2052, 0.1143, 0.5039, 0.8950
Tiburon Peninsula (Sentinel), Moxitaidi (UAV-0.6m), 0.1837, 0.1384, 0.1578, 0.0857, 0.4763, 0.8685
Tiburon Peninsula (Sentinel), Moxitaidi (UAV-1m), 0.0996, 0.1912, 0.1310, 0.0701, 0.4373, 0.8074
Tiburon Peninsula (Sentinel), palu, 0.1427, 0.3111, 0.1956, 0.1084, 0.5397, 0.9712
Tiburon Peninsula (Sentinel), Tiburon Peninsula (planet), 0.5788, 0.7338, 0.6472, 0.4784, 0.7103, 0.9451
Tiburon Peninsula (Sentinel), Wenchuan, 0.6481, 0.3764, 0.4762, 0.3125, 0.6371, 0.9624
Wenchuan, Hokkaido Iburi-Tobu, 0.5706, 0.4300, 0.4904, 0.3249, 0.6192, 0.9169
Wenchuan, Jiuzhai valley (UAV-0.2m), 0.6786, 0.4852, 0.5658, 0.3945, 0.5942, 0.8183
